"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1902307","positive regulation of sodium ion transmembrane transport","7/1869","20/18842",0.35,3.52846441947566,3.75419027006846,0.00226235052188079,0.025500726940619,0.019632087783548,"NOS1/STK39/ATP1B1/FXYD6/FXYD1/ATP1B3/TESC",7
"GO:0050680","negative regulation of epithelial cell proliferation","24/1869","131/18842",0.183206106870229,1.84696065577788,3.22795673123222,0.00226726312951716,0.0255031896121465,0.0196339837053279,"MAGED1/SFRP1/MARVELD3/BRCA2/KLF9/CAV2/TGFBR3/MMRN2/ACVRL1/CAV1/DAB2IP/JUND/MIR29C/CCL2/ATOH8/GATA6/PTPRM/KRT4/GATA3/CEACAM1/CDKN2B/RGCC/NUPR1/SULF1",24
"GO:0051302","regulation of cell division","31/1869","184/18842",0.168478260869565,1.698484425524,3.15944219442484,0.00233088277896486,0.0261244512698273,0.0201122705960719,"PTN/CDCA8/CDC6/BLM/CIT/FGF2/MDK/PLK3/KIF20A/KAT2A/PDGFB/KIF14/E2F8/AURKA/VEGFA/TXNIP/PRKCE/ECT2/KIF23/INCENP/KIF18B/E2F7/PPBP/BIRC5/AURKB/CAT/PRC1/CDC14A/KIF20B/PLK1/TAL1",31
"GO:0002548","monocyte chemotaxis","13/1869","55/18842",0.236363636363636,2.38285908847707,3.40806504737961,0.00234321634666396,0.0261244512698273,0.0201122705960719,"FPR2/SLIT2/GPR35/DUSP1/S100A12/CCL23/NBL1/PF4/PDGFB/GREM1/CCL2/TNFSF11/IL6",13
"GO:0038066","p38MAPK cascade","13/1869","55/18842",0.236363636363636,2.38285908847707,3.40806504737961,0.00234321634666396,0.0261244512698273,0.0201122705960719,"ULK4/GADD45B/AGER/SASH1/OPRK1/DUSP1/ZFP36/MAP1LC3A/STK39/DAB2IP/PER1/BMP2/SPI1",13
"GO:0031644","regulation of nervous system process","23/1869","124/18842",0.185483870967742,1.86992354027512,3.2250728117932,0.00234653639235702,0.0261244512698273,0.0201122705960719,"TMEM108/QKI/STX1A/SOX10/GRIN2B/CST7/TNFRSF21/NMU/S100B/SLC8A3/ADRB2/CHRNB4/JAM2/SHANK3/GRIA1/TPPP/TMEM100/PRKN/EGR2/TAC1/FABP5/TENM4/CHRNA2",23
"GO:0043524","negative regulation of neuron apoptotic process","23/1869","124/18842",0.185483870967742,1.86992354027512,3.2250728117932,0.00234653639235702,0.0261244512698273,0.0201122705960719,"WFS1/PTPRZ1/PYCR1/FYN/NTRK2/IL10/BDNF/FGF2/MDK/HYOU1/GDNF/LCN2/CNTFR/KIF14/TERT/PPARGC1A/FGF20/SIX1/RETREG1/CCL2/SIX4/PRKN/TOX3",23
"GO:2000377","regulation of reactive oxygen species metabolic process","25/1869","139/18842",0.179856115107914,1.81318829366683,3.19315647680917,0.00241542669774084,0.0268364279117096,0.0206603956736753,"MMP3/FOXM1/CDKN1A/FYN/AGTR1/FPR2/FOXO3/HP/TGFBR2/TFAP2A/TSPO/BST1/LCN2/MIR27B/PDGFB/CD36/FBLN5/DHFR/CD177/TYROBP/NOX5/PRKN/PRKCE/PID1/CRYAB",25
"GO:0035886","vascular associated smooth muscle cell differentiation","9/1869","31/18842",0.290322580645161,2.92683684564801,3.56284695699085,0.00243254098850884,0.0269164871498341,0.0207220303868505,"ADM/QKI/GPER1/NOTCH1/PDGFB/VEGFA/GATA6/RAMP2/NFATC1",9
"GO:0090322","regulation of superoxide metabolic process","9/1869","31/18842",0.290322580645161,2.92683684564801,3.56284695699085,0.00243254098850884,0.0269164871498341,0.0207220303868505,"FPR2/BST1/MIR27B/CD36/FBLN5/DHFR/CD177/TYROBP/PRKCE",9
"GO:0003073","regulation of systemic arterial blood pressure","17/1869","82/18842",0.207317073170732,2.09003118923645,3.28251525956816,0.00251552800042954,0.0277755965770202,0.021383427676797,"EDNRB/ADM/AGTR1/MME/PTPN1/KL/ADM2/KCNK3/PDE1C/NMU/ADRB2/ACE/ADRB1/AVPR2/EDN3/EDN1/TAC1",17
"GO:0019218","regulation of steroid metabolic process","20/1869","103/18842",0.194174757281553,1.95753920636652,3.23354784819881,0.00252040661006275,0.0277755965770202,0.021383427676797,"ADM/AGTR1/ACADL/QKI/LDLR/DKK3/MIR27A/CES1/GPR146/CH25H/INSIG1/FGFR4/TSPO/MIR27B/SNAI1/EGR1/APOA1/BMP2/ABCG1/BMP6",20
"GO:0048511","rhythmic process","42/1869","272/18842",0.154411764705882,1.55667547918044,3.06872457765431,0.00255753610421324,0.0280285067531337,0.0215781340783194,"ID4/GNA11/SLC26A6/PTN/ID3/MAGED1/TOP2A/NTRK2/OPRK1/SLIT2/ID2/ID1/KLF9/SPSB4/HNF4A/LGR4/MDK/SUV39H2/GDF10/TIMELESS/NOTCH1/NMU/DTL/CSNK1E/BMAL2/NFIL3/JUND/ADRB1/PRKAA2/PROK2/PPARGC1A/USP2/EGR1/CDK1/EZH2/PCNA/SLC6A4/PER1/RETN/GFPT1/KAT2B/MMP19",42
"GO:0090050","positive regulation of cell migration involved in sprouting angiogenesis","10/1869","37/18842",0.27027027027027,2.72468294940205,3.48458275403129,0.00255863594986825,0.0280285067531337,0.0215781340783194,"MIR27A/FGF2/PTGS2/TGFBR3/FOXC2/JCAD/MIR27B/GREM1/VEGFA/GATA2",10
"GO:0007062","sister chromatid cohesion","14/1869","62/18842",0.225806451612903,2.27642865772623,3.34058030895309,0.00256399187489553,0.0280285067531337,0.0215781340783194,"HORMAD1/ESCO2/SGO1/ESPL1/DSCC1/DDX11/SGO2/SMC1B/BUB1/CDCA5/FEN1/DDX12P/PLK1/BUB1B",14
"GO:0072175","epithelial tube formation","14/1869","62/18842",0.225806451612903,2.27642865772623,3.34058030895309,0.00256399187489553,0.0280285067531337,0.0215781340783194,"EGF/DLC1/FGF2/STIL/MMRN2/GDNF/MTHFD1L/GRHL3/GREM1/VEGFA/SIX1/SIX4/GATA3/IRX1",14
"GO:0001503","ossification","52/1869","354/18842",0.146892655367232,1.4808728798445,3.03084878544618,0.00259458796147975,0.0282814038073734,0.0217728303777856,"S1PR1/RXRA/PTN/SMAD6/CCN1/MYOC/ADAMTS12/SFRP1/KL/MIR27A/NPNT/MMP13/LGR4/MDK/HSPE1/ADGRG6/IARS1/CCN2/GDF10/IGSF10/FSTL3/NOTCH1/SCUBE3/VCAN/TWIST2/TFAP2A/DMP1/STC1/CYP24A1/CRIM1/FIGNL1/TMT1A/SORT1/PRMT3/CLEC3B/PTPRB/GREM1/SNAI1/PENK/COL1A1/SPP1/BMP2/IL6/TAC1/CHRDL2/FFAR4/CAT/ZBTB16/CYP27B1/FERMT2/IBSP/BMP6",52
"GO:0007189","adenylate cyclase-activating G protein-coupled receptor signaling pathway","32/1869","193/18842",0.16580310880829,1.67151534305286,3.11160270201183,0.00259753736423327,0.0282814038073734,0.0217728303777856,"S1PR1/ADM/NOS1/ADRA1B/TACR2/ADCY9/GPER1/ADCYAP1R1/ADM2/S1PR5/ADGRG6/RAMP3/RXFP1/PTGER4/ADGRG4/PF4/ADRB2/VIPR1/ADRB1/S1PR4/ADGRD1/ADRA1D/AVPR2/GPBAR1/RAMP2/PTGER2/ADCY8/TAC1/FFAR4/CALCRL/PTH1R/PTGIR",32
"GO:0006188","IMP biosynthetic process","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"ATIC/PFAS/PAICS/AMPD3/PPAT",5
"GO:0033313","meiotic cell cycle checkpoint signaling","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"KNL1/HORMAD1/ZWINT/TRIP13/TTK",5
"GO:0033625","positive regulation of integrin activation","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"FERMT1/CXCL13/RASIP1/CDH17/FERMT2",5
"GO:0048484","enteric nervous system development","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"EDNRB/SOX10/GDNF/SLC6A4/KIF26A",5
"GO:1903044","protein localization to membrane raft","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"NEGR1/MYADM/RFTN1/CAV1/ATP1B1",5
"GO:2000048","negative regulation of cell-cell adhesion mediated by cadherin","5/1869","11/18842",0.454545454545455,4.58242132399436,3.9437886436633,0.00264372234304003,0.0284422643361118,0.0218966710835213,"EPCAM/NOTCH1/VEGFA/RGCC/BMP6",5
"GO:0001935","endothelial cell proliferation","31/1869","186/18842",0.166666666666667,1.68022115213126,3.09367478804438,0.00276582164357307,0.029697053338997,0.0228626877744115,"EGF/AGTR1/IL10/MIR27A/CAV2/FGF2/MDK/MMRN2/TNFSF12/ACVRL1/CAV1/EGFL7/JCAD/MIR27B/PDGFB/PROK2/NR4A1/VEGFA/GATA2/MIR29C/CCL2/SEMA5A/ATOH8/CDH13/NOX5/PTPRM/TEK/CD34/RGCC/BMP6/SULF1",31
"GO:0003205","cardiac chamber development","21/1869","111/18842",0.189189189189189,1.90727806458144,3.18125687561261,0.00277506924934907,0.0297375763939122,0.0228938850094239,"SMAD6/SLIT2/STRA6/ID2/ADGRG6/TGFBR3/TGFBR2/DSP/NOTCH1/FOXF1/TBX2/RBP4/HEY1/CITED2/SOX4/TBX5/GATA6/GATA3/BMP2/TEK/TNNC1",21
"GO:0000076","DNA replication checkpoint signaling","8/1869","26/18842",0.307692307692308,3.10194674239618,3.55895133606045,0.00281293857974778,0.0298352902471611,0.0229691113725436,"CDC6/TICRR/RFC4/ORC1/CDT1/TIMELESS/CDC45/CLSPN",8
"GO:0033622","integrin activation","8/1869","26/18842",0.307692307692308,3.10194674239618,3.55895133606045,0.00281293857974778,0.0298352902471611,0.0229691113725436,"FERMT1/CXCL13/PTGER4/JAM3/KIF14/RASIP1/CDH17/FERMT2",8
"GO:0061036","positive regulation of cartilage development","8/1869","26/18842",0.307692307692308,3.10194674239618,3.55895133606045,0.00281293857974778,0.0298352902471611,0.0229691113725436,"ZNF219/PRKG2/MDK/ACVRL1/BMP2/ZBTB16/SOX5/BMP6",8
"GO:1901978","positive regulation of cell cycle checkpoint","8/1869","26/18842",0.307692307692308,3.10194674239618,3.55895133606045,0.00281293857974778,0.0298352902471611,0.0229691113725436,"CDCA8/KNL1/MAD2L1/INCENP/GEN1/NDC80/BIRC5/AURKB",8
"GO:0001894","tissue homeostasis","32/1869","194/18842",0.164948453608247,1.66289928458352,3.07970845181106,0.00282195260948962,0.0298352902471611,0.0229691113725436,"S1PR1/NR1I2/USH2A/CIB2/LSR/PECAM1/PDK4/CLDN5/ESAM/DCSTAMP/NOTCH1/CDH5/MUC4/INAVA/TNFAIP3/RUFY4/JAM3/STK39/CDH3/ACP5/RBP4/JAM2/FREM3/VEGFA/TNFSF11/MUC13/SPP1/COL3A1/IL6/CD34/SH3GL2/GJA1",32
"GO:0060249","anatomical structure homeostasis","32/1869","194/18842",0.164948453608247,1.66289928458352,3.07970845181106,0.00282195260948962,0.0298352902471611,0.0229691113725436,"S1PR1/NR1I2/USH2A/CIB2/LSR/PECAM1/PDK4/CLDN5/ESAM/DCSTAMP/NOTCH1/CDH5/MUC4/INAVA/TNFAIP3/RUFY4/JAM3/STK39/CDH3/ACP5/RBP4/JAM2/FREM3/VEGFA/TNFSF11/MUC13/SPP1/COL3A1/IL6/CD34/SH3GL2/GJA1",32
"GO:0061326","renal tubule development","16/1869","76/18842",0.210526315789474,2.12238461321844,3.25341874303565,0.00282262823247576,0.0298352902471611,0.0229691113725436,"MAGED1/NPNT/LGR4/FGF2/GPC3/TCF21/GDNF/NOTCH1/GREM1/VEGFA/SIX1/KIF26B/SIX4/GATA3/BMP2/IRX1",16
"GO:0006066","alcohol metabolic process","50/1869","339/18842",0.147492625368732,1.48692137356749,3.00202934382258,0.00284823831902717,0.030047531625776,0.0231325083371074,"EDNRB/AKR1B15/PNPLA2/MOGAT1/AGTR1/PLPP3/ACADL/ADH1B/QKI/LDLR/PRKG2/DKK3/ADH1A/IP6K3/GPER1/MIR27A/ADCYAP1R1/CES1/CYP3A7/GPR146/CH25H/INSIG1/SGPP2/ALDH2/ALDH3B1/MOGAT2/CYP24A1/SORD/ASAH2B/MIR27B/DHFR/RBP4/PRKAA2/PLPP2/ITPKB/LSS/SULT1C4/APOA1/CYP27C1/BMP2/ABCG1/P2RY6/BCO1/CYP27A1/CYP27B1/PTH1R/ANGPTL3/CYP1A2/BMP6/MIOX",50
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","19/1869","97/18842",0.195876288659794,1.97469290044293,3.19365697373824,0.00287701347204786,0.0302336831598376,0.0232758196735352,"CCNB1/CDKN1A/CDC6/CENPF/TICRR/BLM/ORC1/CDC25A/PKMYT1/FHL1/DTL/KIF14/AURKA/CDK1/CHEK1/AURKB/PLK1/CLSPN/CDC25C",19
"GO:0032465","regulation of cytokinesis","19/1869","97/18842",0.195876288659794,1.97469290044293,3.19365697373824,0.00287701347204786,0.0302336831598376,0.0232758196735352,"CDCA8/CDC6/CIT/PLK3/KIF20A/KIF14/E2F8/AURKA/PRKCE/ECT2/KIF23/INCENP/E2F7/BIRC5/AURKB/PRC1/CDC14A/KIF20B/PLK1",19
"GO:0035023","regulation of Rho protein signal transduction","18/1869","90/18842",0.2,2.01626538255752,3.20687409695046,0.00289289934466292,0.030341934632343,0.0233591585687703,"STARD13/TAX1BP3/MYOC/ARHGEF16/ARHGEF2/DLC1/ARHGEF15/KANK2/ARRB1/CCL19/STARD8/NET1/APOA1/COL3A1/RASIP1/TEK/HEG1/FERMT2",18
"GO:0032467","positive regulation of cytokinesis","12/1869","50/18842",0.24,2.41951845906902,3.33516146704219,0.00297039509345781,0.0310947139552144,0.0239386961553915,"CDCA8/CDC6/CIT/KIF14/PRKCE/ECT2/KIF23/INCENP/BIRC5/AURKB/CDC14A/KIF20B",12
"GO:0000910","cytokinesis","32/1869","195/18842",0.164102564102564,1.65437159594463,3.04799731399916,0.00306273668984723,0.0319997085306538,0.024635418762164,"MYH10/CDCA8/CDC6/CENPA/RHOB/CKAP2/CIT/PLK3/ZNF365/KIF20A/IQGAP3/NUSAP1/ESPL1/KIF14/E2F8/AURKA/SPTBN1/NOX5/KIF4A/PRKCE/ECT2/KIF23/INCENP/E2F7/ANLN/BIRC5/AURKB/PRC1/CDC14A/CEP55/KIF20B/PLK1",32
"GO:0090183","regulation of kidney development","9/1869","32/18842",0.28125,2.83537319422151,3.44811939824914,0.00309089429593914,0.0320212869083579,0.0246520311750689,"MAGED1/LGR4/GDNF/GREM1/VEGFA/SIX1/SIX4/EZH2/GATA3",9
"GO:0007127","meiosis I","21/1869","112/18842",0.1875,1.89024879614767,3.13565907304573,0.00310343514922065,0.0320212869083579,0.0246520311750689,"SYCP2/MND1/C14orf39/FANCD2/TOP2A/RAD54B/P3H4/RAD54L/KNL1/HORMAD1/ZWINT/BRCA2/SGO1/TRIP13/PTTG1/EME1/SGO2/RAD51/BRIP1/NDC80/RAD51AP1",21
"GO:0019430","removal of superoxide radicals","7/1869","21/18842",0.333333333333333,3.36044230426253,3.59136056382281,0.00310613222283347,0.0320212869083579,0.0246520311750689,"SOD3/CYGB/CD36/FBLN5/DHFR/NQO1/MB",7
"GO:0031643","positive regulation of myelination","7/1869","21/18842",0.333333333333333,3.36044230426253,3.59136056382281,0.00310613222283347,0.0320212869083579,0.0246520311750689,"QKI/SOX10/CST7/S100B/TPPP/EGR2/TENM4",7
"GO:0071731","response to nitric oxide","7/1869","21/18842",0.333333333333333,3.36044230426253,3.59136056382281,0.00310613222283347,0.0320212869083579,0.0246520311750689,"MMP3/CCNA2/PTPN1/FOXO1/AIFM1/CCL19/CRK",7
"GO:2000831","regulation of steroid hormone secretion","7/1869","21/18842",0.333333333333333,3.36044230426253,3.59136056382281,0.00310613222283347,0.0320212869083579,0.0246520311750689,"AGTR1/ECRG4/TSPO/SPP1/RETN/TAC1/BMP6",7
"GO:0045601","regulation of endothelial cell differentiation","11/1869","44/18842",0.25,2.5203317281969,3.35031926384624,0.00311195278623467,0.0320212869083579,0.0246520311750689,"APOLD1/CLDN5/PROC/NOTCH1/CDH5/ACVRL1/VEGFA/ATOH8/TMEM100/CEACAM1/BMP6",11
"GO:0071402","cellular response to lipoprotein particle stimulus","11/1869","44/18842",0.25,2.5203317281969,3.35031926384624,0.00311195278623467,0.0320212869083579,0.0246520311750689,"RXRA/LDLR/CES1/LPL/ADTRP/CD36/CDH13/TXNIP/APOA1/ABCG1/CD68",11
"GO:0006937","regulation of muscle contraction","29/1869","172/18842",0.168604651162791,1.6997586073886,3.05926877174261,0.00312597441728484,0.0321047618319632,0.0247162955010138,"RGS2/NOS1/ADRA1B/TACR2/MYLK2/ASPH/GPER1/MYL9/NPNT/DOCK4/DSP/ADRA2C/NMU/STC1/CACNA1S/SLC8A3/CAV1/ADRB2/CAV3/ADGRD1/PROK2/RNF207/TNNT3/JPH4/ATP1B1/EDN3/EDN1/PRKG1/TNNC1",29
"GO:0032905","transforming growth factor beta1 production","6/1869","16/18842",0.375,3.78049759229535,3.69216250301221,0.00314859214495745,0.0321897030348741,0.024781688662388,"JUN/TYROBP/GATA6/COL3A1/IL13/LAPTM4B",6
"GO:2001224","positive regulation of neuron migration","6/1869","16/18842",0.375,3.78049759229535,3.69216250301221,0.00314859214495745,0.0321897030348741,0.024781688662388,"WDR62/ARHGEF2/MDK/DAB2IP/SEMA6A/KIF20B",6
"GO:0060840","artery development","15/1869","70/18842",0.214285714285714,2.16028433845448,3.22727145930749,0.00315201951307804,0.0321897030348741,0.024781688662388,"LDLR/STRA6/MDK/TGFBR2/NOTCH1/FOXF1/ACVRL1/TBX2/VEGFA/HEY1/SOX4/COL3A1/EDN1/EGR2/ANGPTL3",15
"GO:0006766","vitamin metabolic process","10/1869","38/18842",0.263157894736842,2.65298076652305,3.38463465800522,0.00316874016282528,0.0322392608700931,0.024819841448136,"SLC19A3/CYP24A1/SLC19A2/PSAT1/PRMT3/SNAI1/CYP4F11/BCO1/CYP27A1/CYP27B1",10
"GO:2000780","negative regulation of double-strand break repair","10/1869","38/18842",0.263157894736842,2.65298076652305,3.38463465800522,0.00316874016282528,0.0322392608700931,0.024819841448136,"PARPBP/HELB/RMI2/RIF1/RADX/FANCB/POLQ/AUNIP/PLK1/HMGA2",10
"GO:0048562","embryonic organ morphogenesis","27/1869","157/18842",0.171974522292994,1.73373137990615,3.0634986138782,0.00321042126861042,0.0326022780417951,0.0250993152450353,"SOBP/MYO3B/NDRG4/STRA6/ID2/MFAP2/EPHB2/STIL/TCF21/TGFBR2/NOTCH1/HOXA4/TFAP2A/MTHFD1L/FOXF1/TBX2/RBP4/TBX3/FOXF2/RNF207/SIX1/TMIE/NECTIN1/HOXC11/DSCAML1/SOX17/TTC39C",27
"GO:0035710","CD4-positive, alpha-beta T cell activation","23/1869","127/18842",0.181102362204724,1.82575211806389,3.09837486566876,0.00321875094196315,0.0326258840815033,0.0251174886816143,"VSIR/CD274/AGER/NKG7/IL10/HLA-DRA/CD55/TGFBR2/TBX21/SPN/RARA/PTGER4/CCL19/CEBPB/JUNB/ENTPD7/SOCS3/FOXP3/GATA3/IL6/IL18RAP/CDH26/IL18R1",23
"GO:0043269","regulation of monoatomic ion transport","55/1869","383/18842",0.143603133159269,1.44771013107916,2.93744364865661,0.00327231828725356,0.0330106552977994,0.0254137101310066,"EGF/RGS9/DPP10/WFS1/FYN/NOS1/DPP6/OPRK1/TACR2/CEMIP/PLPP4/GPR35/ASPH/GPER1/TRPV2/ADCYAP1R1/TSPAN18/GRIN2B/FHL1/CA2/TSPO/STC1/CTSS/LCN2/CAV1/STK39/CAV3/KCNN4/PDGFB/CHRM1/GRIA1/CCL2/SLC31A2/JPH4/ATP1B1/ACTN2/F2RL3/SLC6A4/PRKCE/STOM/PER1/SCN4B/KCNAB2/FXYD6/KCNE1/FXYD1/EDN1/P2RY6/CD19/ATP1B3/TESC/MS4A1/PLA2G1B/TRPC3/IL13",55
"GO:0046888","negative regulation of hormone secretion","13/1869","57/18842",0.228070175438596,2.29924999765331,3.25988194586962,0.00328012304470385,0.0330106552977994,0.0254137101310066,"OPRK1/TACR2/PDE8B/FOXO1/ADRA2C/TSPO/GNAZ/EPHA5/RAB11FIP1/PRKN/EDN1/FFAR4/GJA1",13
"GO:0051445","regulation of meiotic cell cycle","13/1869","57/18842",0.228070175438596,2.29924999765331,3.25988194586962,0.00328012304470385,0.0330106552977994,0.0254137101310066,"KNL1/CDC20/HORMAD1/ZWINT/DUSP1/CDC25A/TRIP13/PKMYT1/ASPM/FBXO43/TTK/CDC25C/RAD51AP1",13
"GO:0007498","mesoderm development","17/1869","84/18842",0.202380952380952,2.04026854187368,3.17080228568595,0.00328101488327106,0.0330106552977994,0.0254137101310066,"NOMO3/SECTM1/KDM6B/MESP2/ITGA8/TCF15/FOXC2/KLF4/TBX3/SNAI1/VEGFA/WNT3A/CITED2/PUS7/BMX/HMGA2/GJA1",17
"GO:0007610","behavior","57/1869","400/18842",0.1425,1.43658908507223,2.92870872230458,0.00330884394215767,0.0332291111603376,0.0255818914020804,"CCK/EDNRB/NETO1/NEDD9/PTN/WFS1/PTPRZ1/NDRG4/FYN/MME/AGER/NTRK2/OPRK1/TACR2/LDLR/STRA6/ID2/CLDN5/ADM2/EPHB2/FGF2/MDK/ARC/CHRNB1/GDNF/GRIN2B/SLC24A4/NMU/TSPO/KAT2A/LEPR/S100B/SLC8A3/LCN2/CSNK1E/CHRNA5/CAMK2N1/CEBPB/ADRB1/FOS/SHANK3/GRIA1/PENK/USP2/SYT4/EGR1/PRKN/SLC6A4/FEN1/RETN/ADCY8/NR4A3/TAC1/SEZ6L2/FOSB/KAT2B/GRID1",57
"GO:0050920","regulation of chemotaxis","32/1869","196/18842",0.163265306122449,1.64593092453675,3.0164670998047,0.00332083031381608,0.0332879540497468,0.0256271924153813,"S1PR1/NEDD9/PTN/C5AR1/FPR2/SLIT2/DAPK2/DUSP1/FGF2/MDK/RIN3/CXCR1/CXCL13/NOTCH1/BST1/NBL1/JAM3/CCL19/STK39/PDGFB/CXCR2/GREM1/VEGFA/NOVA2/CCL2/SEMA5A/CDH13/EDN3/IL6/EDN1/SPI1/GAS6",32
"GO:0046883","regulation of hormone secretion","37/1869","236/18842",0.156779661016949,1.58054701598788,2.9781338312778,0.00343117815361538,0.0343307383215329,0.026429994328075,"AGTR1/ECRG4/OPRK1/TACR2/FFAR2/GPER1/HNF4A/STX1A/PDE8B/CAMP/FOXO1/ADRA2C/NMU/TSPO/GNAZ/EPHA5/ABCA12/TFR2/RBP4/RAB11FIP1/FGA/EFNA5/SOX4/PRKN/TNFSF11/SPP1/EDN3/RETN/IL6/EDN1/HCAR2/ADCY8/TAC1/FFAR4/GJA1/BMP6/UQCC2",37
"GO:0010812","negative regulation of cell-substrate adhesion","14/1869","64/18842",0.21875,2.20529026217228,3.20504614941597,0.00349825350420404,0.0348734152079643,0.0268477816443869,"CDKN2A/MMP12/MYOC/PTPN1/DLC1/NOTCH1/SPRY4/ACVRL1/MIR29C/FAM107A/EFNA5/CORO2B/ARHGAP6/PHLDB2",14
"GO:0014823","response to activity","14/1869","64/18842",0.21875,2.20529026217228,3.20504614941597,0.00349825350420404,0.0348734152079643,0.0268477816443869,"KDM6B/KL/SRD5A1/IL10/RBP4/FOS/PPARGC1A/METRNL/CDK1/PRKN/IL6/EDN1/CAT/BMP6",14
"GO:0045143","homologous chromosome segregation","12/1869","51/18842",0.235294117647059,2.3720769206559,3.25586148933119,0.00354033135464703,0.0351638395791541,0.0270713688685063,"SYCP2/MND1/C14orf39/FANCD2/P3H4/KNL1/HORMAD1/ZWINT/SGO1/TRIP13/PTTG1/SGO2",12
"GO:0061035","regulation of cartilage development","12/1869","51/18842",0.235294117647059,2.3720769206559,3.25586148933119,0.00354033135464703,0.0351638395791541,0.0270713688685063,"ZNF219/ADAMTS12/PRKG2/MDK/ACVRL1/KAT2A/GREM1/BMP2/ZBTB16/WNT9A/SOX5/BMP6",12
"GO:0035825","homologous recombination","15/1869","71/18842",0.211267605633803,2.12985779847625,3.16509373959306,0.00363750055546858,0.0357759036363085,0.0275425748591116,"SYCP2/FIRRM/MND1/C14orf39/FANCD2/TOP2A/RAD54B/RAD54L/TRIP13/UHRF1/EME1/FIGNL1/RAD51/BRIP1/RAD51AP1",15
"GO:0042310","vasoconstriction","15/1869","71/18842",0.211267605633803,2.12985779847625,3.16509373959306,0.00363750055546858,0.0357759036363085,0.0275425748591116,"EDNRB/ADM/AGTR1/ADRA1B/DOCK4/ADRA2C/CAV1/ACE/ADRA1D/FGA/AVPR2/SLC6A4/EDN3/EDN1/SVEP1",15
"GO:0061045","negative regulation of wound healing","15/1869","71/18842",0.211267605633803,2.12985779847625,3.16509373959306,0.00363750055546858,0.0357759036363085,0.0275425748591116,"PROC/FGF2/SERPING1/THBD/PF4/ADTRP/PDGFB/FAP/FGA/CRK/EDN1/PRKG1/CEACAM1/CPB2/PHLDB2",15
"GO:0006027","glycosaminoglycan catabolic process","8/1869","27/18842",0.296296296296296,2.98705982601114,3.42860957441928,0.00365463399929159,0.0357759036363085,0.0275425748591116,"CEMIP/HMMR/FGF2/HYAL1/PGLYRP4/HYAL2/LYG1/LYVE1",8
"GO:0006833","water transport","8/1869","27/18842",0.296296296296296,2.98705982601114,3.42860957441928,0.00365463399929159,0.0357759036363085,0.0275425748591116,"AQP9/AQP6/SLC14A1/SLC4A11/AQP10/AVPR2/HYAL2/PKP1",8
"GO:0010875","positive regulation of cholesterol efflux","8/1869","27/18842",0.296296296296296,2.98705982601114,3.42860957441928,0.00365463399929159,0.0357759036363085,0.0275425748591116,"RXRA/CES1/ABCA8/PON1/CAV1/ABCA12/APOA1/ABCG1",8
"GO:0031579","membrane raft organization","8/1869","27/18842",0.296296296296296,2.98705982601114,3.42860957441928,0.00365463399929159,0.0357759036363085,0.0275425748591116,"CAV2/MYADM/RFTN1/CAV1/CAV3/MAL/FA2H/EMP2",8
"GO:0071295","cellular response to vitamin","8/1869","27/18842",0.296296296296296,2.98705982601114,3.42860957441928,0.00365463399929159,0.0357759036363085,0.0275425748591116,"RXRA/SFRP1/KANK2/CYP24A1/PENK/COL1A1/CYP27B1/GAS6",8
"GO:0051249","regulation of lymphocyte activation","63/1869","453/18842",0.139072847682119,1.40203884217576,2.87418936489362,0.0037071098478215,0.0362243305813205,0.027887802552796,"SOX13/NEDD9/CDKN2A/VSIR/CRTAM/VSIG4/CD274/FYN/AGER/SFRP1/FOXO3/FANCA/ID2/IL10/MIR27A/ZC3H8/HLA-DRA/CD55/EPHB2/MDK/TNFRSF14/TGFBR2/TBX21/SPN/CLNK/TNFRSF21/RARA/FGF10/IL7R/CLEC12A/FGR/CARD11/TNFAIP3/MAP3K8/CLECL1/KAT2A/CCL19/CAV1/KLRC3/SIRPB1/ZFP36L2/CEBPB/RIF1/BCL6/JUNB/CCL2/TYROBP/SOX4/KLRD1/ARG1/TNFSF11/FOXP3/HSPD1/GATA3/FGL1/IL6/CD19/TAC1/SPI1/THEMIS2/ZBTB16/IL13/GAS6",63
"GO:0045598","regulation of fat cell differentiation","22/1869","121/18842",0.181818181818182,1.83296852959774,3.05024045664724,0.00371581961436088,0.036244251283344,0.0279031387811218,"SOX13/SFRP1/PTPRQ/ID2/GPER1/MIR27A/LPL/PTGS2/FOXO1/ZFP36/MIR27B/ZFP36L2/CEBPB/E2F1/ADIRF/SIX1/METRNL/BMP2/IL6/FFAR4/ZBTB16/FERMT2",22
