ENTREZID,ENSEMBL,SYMBOL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Upregulated/Downregulated,Targets with no approved drugs,Oncogene/Tumor Suppressor
7222,ENSG00000138741,TRPC3,transient receptor potential cation channel subfamily C member 3,33.27915579,-2.09478943,0.555922441,-3.768132523,0.000164473,0.003123892,Downregulated,,
9002,ENSG00000127533,F2RL3,F2R like thrombin or trypsin receptor 3,185.5757529,-2.094820429,0.761720955,-2.750115268,0.00595743,0.040234975,Downregulated,,
6649,ENSG00000109610,SOD3,superoxide dismutase 3,1524.445399,-2.095826154,0.469103949,-4.467722257,7.91E-06,0.000284504,Downregulated,,
23430,ENSG00000095917,TPSD1,tryptase delta 1,209.7672135,-2.096748333,0.487481029,-4.301189597,1.70E-05,0.000530492,Downregulated,,
23645,ENSG00000087074,PPP1R15A,protein phosphatase 1 regulatory subunit 15A,4197.081435,-2.098229279,0.592409532,-3.541856038,0.000397322,0.005840254,Downregulated,,
4818,ENSG00000105374,NKG7,natural killer cell granule protein 7,319.1655379,-2.101320531,0.630947976,-3.330418056,0.000867157,0.010421123,Downregulated,,
10468,ENSG00000134363,FST,follistatin,163.1249037,-2.101572079,0.732989187,-2.867125621,0.004142186,0.031469501,Downregulated,,
6368,ENSG00000274736,CCL23,C-C motif chemokine ligand 23,25.86257936,-2.103604655,0.778059853,-2.703654028,0.006858165,0.044557851,Downregulated,,
100506047,,LINC02580,long intergenic non-protein coding RNA 2580,11.85895271,-2.104586037,0.785637851,-2.678824645,0.007388107,0.047060322,Downregulated,,
57576,ENSG00000117245,KIF17,kinesin family member 17,129.8670567,-2.105810582,0.394129955,-5.342934616,9.15E-08,8.13E-06,Downregulated,,
1604,ENSG00000196352,CD55,CD55 molecule (Cromer blood group),6784.366643,-2.10630952,0.291221909,-7.232661597,4.74E-13,2.61E-10,Downregulated,,
79825,ENSG00000114654,EFCC1,EF-hand and coiled-coil domain containing 1,395.8065565,-2.111545917,0.615424179,-3.431041531,0.000601269,0.007936553,Downregulated,,
64386,ENSG00000008516,MMP25,matrix metallopeptidase 25,256.4943591,-2.112035028,0.604137261,-3.495952268,0.000472373,0.006647756,Downregulated,,
10516,ENSG00000140092,FBLN5,fibulin 5,3166.21246,-2.116397108,0.641775195,-3.29772345,0.000974721,0.011369504,Downregulated,,
1003,ENSG00000179776,CDH5,cadherin 5,3044.383412,-2.118171494,0.47417096,-4.467105061,7.93E-06,0.000284809,Downregulated,,
51751,ENSG00000131097,HIGD1B,HIG1 hypoxia inducible domain family member 1B,134.3464407,-2.123478667,0.458102243,-4.635381511,3.56E-06,0.000151012,Downregulated,,
23416,ENSG00000135519,KCNH3,potassium voltage-gated channel subfamily H member 3,39.64519432,-2.124237269,0.755683237,-2.81101547,0.004938541,0.035390853,Downregulated,,
3373,ENSG00000114378,HYAL1,hyaluronidase 1,486.7757134,-2.127595541,0.546506373,-3.893084592,9.90E-05,0.002119468,Downregulated,,
2303,ENSG00000176692,FOXC2,forkhead box C2,18.92848209,-2.132122167,0.789523661,-2.700517126,0.006923177,0.044847985,Downregulated,,
687,ENSG00000119138,KLF9,KLF transcription factor 9,4317.484544,-2.133971619,0.512131092,-4.166846445,3.09E-05,0.000862598,Downregulated,,
1593,ENSG00000135929,CYP27A1,cytochrome P450 family 27 subfamily A member 1,2986.195685,-2.135035877,0.553425605,-3.857855249,0.000114386,0.00237008,Downregulated,,
255743,ENSG00000168743,NPNT,nephronectin,4402.141131,-2.136690898,0.545136299,-3.919553519,8.87E-05,0.001926718,Downregulated,,
102723854,ENSG00000231826,LINC01819,long intergenic non-protein coding RNA 1819,7.444136109,-2.138343383,0.786651519,-2.718285455,0.00656212,0.043186283,Downregulated,,
114815,ENSG00000108018,SORCS1,sortilin related VPS10 domain containing receptor 1,7.857967669,-2.139813039,0.726984462,-2.943409592,0.003246186,0.026609602,Downregulated,,
10351,ENSG00000141338,ABCA8,ATP binding cassette subfamily A member 8,1632.146619,-2.14250877,0.766971608,-2.793465557,0.005214658,0.036836999,Downregulated,,
474354,ENSG00000165383,LRRC18,leucine rich repeat containing 18,40.37726557,-2.144398056,0.706995494,-3.033114178,0.00242044,0.021547993,Downregulated,,
2867,ENSG00000126262,FFAR2,free fatty acid receptor 2,73.42090335,-2.148038875,0.714840854,-3.004919015,0.002656516,0.023037785,Downregulated,,
53637,ENSG00000180739,S1PR5,sphingosine-1-phosphate receptor 5,59.37913904,-2.153095113,0.568588603,-3.786736321,0.000152639,0.002947105,Downregulated,,
6615,ENSG00000124216,SNAI1,snail family transcriptional repressor 1,232.0674423,-2.153817724,0.797033318,-2.70229321,0.006886301,0.044682085,Downregulated,,
26084,ENSG00000114790,ARHGEF26,Rho guanine nucleotide exchange factor 26,8.50034473,-2.15537671,0.593673,-3.63057897,0.000282786,0.004551434,Downregulated,,
102724307,ENSG00000166272,CYP17A1-AS1,CYP17A1 antisense RNA 1,7.651286262,-2.1560764,0.780397213,-2.762793566,0.0057309,0.039104616,Downregulated,,
4210,ENSG00000103313,MEFV,"MEFV innate immunity regulator, pyrin",151.9733628,-2.156574761,0.615471112,-3.503941482,0.000458426,0.006530266,Downregulated,,
79652,ENSG00000131634,TMEM204,transmembrane protein 204,886.4663962,-2.157038667,0.388157874,-5.557116866,2.74E-08,3.11E-06,Downregulated,,
140597,ENSG00000184905,TCEAL2,transcription elongation factor A like 2,38.03773048,-2.159820028,0.779966106,-2.769120365,0.005620787,0.03861905,Downregulated,,
3824,ENSG00000134539,KLRD1,killer cell lectin like receptor D1,212.0325818,-2.16221375,0.690576098,-3.131028943,0.00174195,0.017070032,Downregulated,,
343637,ENSG00000101282,RSPO4,R-spondin 4,113.7350559,-2.164132306,0.786800447,-2.750547886,0.00594957,0.040195575,Downregulated,,
116835,ENSG00000132622,HSPA12B,heat shock protein family A (Hsp70) member 12B,541.5073948,-2.164777944,0.521032435,-4.154785383,3.26E-05,0.000900444,Downregulated,,
4958,ENSG00000127083,OMD,osteomodulin,280.9184416,-2.16613285,0.731952929,-2.959388183,0.003082505,0.025714346,Downregulated,,
10319,ENSG00000050555,LAMC3,laminin subunit gamma 3,466.7917806,-2.16698715,0.483171087,-4.484927198,7.29E-06,0.000267339,Downregulated,,
101929130,ENSG00000283175,LOC101929130,uncharacterized LOC101929130,8.094207778,-2.16928581,0.766111412,-2.831553971,0.004632242,0.0339692,Downregulated,,
84631,ENSG00000185985,SLITRK2,SLIT and NTRK like family member 2,27.2141827,-2.170306175,0.802598368,-2.704099911,0.006848969,0.044531991,Downregulated,,
6515,ENSG00000059804,SLC2A3,solute carrier family 2 member 3,4004.096778,-2.171309296,0.697260879,-3.114055818,0.001845346,0.017728373,Downregulated,,
8807,ENSG00000115607,IL18RAP,interleukin 18 receptor accessory protein,162.544254,-2.172773425,0.716769969,-3.031339925,0.00243471,0.021591172,Downregulated,,
131540,ENSG00000163958,ZDHHC19,zinc finger DHHC-type palmitoyltransferase 19,6.150713197,-2.17408553,0.789175143,-2.754883435,0.005871305,0.039775232,Downregulated,,
5732,ENSG00000125384,PTGER2,prostaglandin E receptor 2,224.9393357,-2.17459524,0.483830285,-4.49454139,6.97E-06,0.000256966,Downregulated,,
8395,ENSG00000107242,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,390.972528,-2.17697461,0.730405726,-2.98050047,0.002877778,0.024406954,Downregulated,,
554,ENSG00000126895,AVPR2,arginine vasopressin receptor 2,38.65953614,-2.17817201,0.584710236,-3.725216142,0.000195148,0.003521009,Downregulated,,
100526825,ENSG00000254959,INMT-MINDY4,INMT-MINDY4 readthrough (NMD candidate),6.717393643,-2.178174336,0.816512247,-2.667656664,0.007638227,0.048281288,Downregulated,,
105,ENSG00000185736,ADARB2,adenosine deaminase RNA specific B2 (inactive),38.97018182,-2.180119882,0.588506038,-3.70449875,0.000211809,0.003736622,Downregulated,,
760,ENSG00000104267,CA2,carbonic anhydrase 2,773.0054384,-2.183519974,0.683082091,-3.196570373,0.001390719,0.014693134,Downregulated,,
117581,ENSG00000233608,TWIST2,twist family bHLH transcription factor 2,158.797041,-2.183688667,0.810203328,-2.69523537,0.007033893,0.045357741,Downregulated,,
1036,ENSG00000129596,CDO1,cysteine dioxygenase type 1,222.467775,-2.186856192,0.60992902,-3.585427355,0.000336527,0.005163813,Downregulated,,
3483,ENSG00000099769,IGFALS,insulin like growth factor binding protein acid labile subunit,31.77144177,-2.188130611,0.549621993,-3.98115548,6.86E-05,0.001587292,Downregulated,,
2690,ENSG00000112964,GHR,growth hormone receptor,276.4579675,-2.194446993,0.521466671,-4.208220994,2.57E-05,0.000745076,Downregulated,,
23328,ENSG00000111961,SASH1,SAM and SH3 domain containing 1,2848.690799,-2.196213935,0.397416802,-5.526223164,3.27E-08,3.61E-06,Downregulated,,
101928370,,S1PR1-DT,S1PR1 divergent transcript,36.80885912,-2.202225097,0.578585974,-3.80621929,0.000141107,0.002791911,Downregulated,,
389558,ENSG00000189320,FAM180A,family with sequence similarity 180 member A,301.9000922,-2.204761068,0.727166908,-3.031987627,0.002429492,0.021555849,Downregulated,,
92086,ENSG00000149435,GGTLC1,gamma-glutamyltransferase light chain 1,160.6037913,-2.205211597,0.754160568,-2.924061121,0.003454969,0.027879199,Downregulated,,
2869,ENSG00000198873,GRK5,G protein-coupled receptor kinase 5,1443.736044,-2.209984697,0.386200541,-5.722375979,1.05E-08,1.46E-06,Downregulated,,
100505495,ENSG00000267107,PCAT19,prostate cancer associated transcript 19,289.0785606,-2.210642038,0.532212447,-4.153683461,3.27E-05,0.000903533,Downregulated,,
285668,ENSG00000178722,C5orf64,chromosome 5 putative open reading frame 64,4.937464961,-2.211716886,0.811209364,-2.726443978,0.006402082,0.042414595,Downregulated,,
375307,ENSG00000158428,CATIP,ciliogenesis associated TTC17 interacting protein,39.00787435,-2.214205087,0.764522322,-2.896194163,0.003777186,0.029658746,Downregulated,,
285313,ENSG00000152580,IGSF10,immunoglobulin superfamily member 10,1305.190051,-2.217587389,0.620490762,-3.573924909,0.00035167,0.005339403,Downregulated,,
1839,ENSG00000113070,HBEGF,heparin binding EGF like growth factor,1018.027907,-2.22352359,0.605992316,-3.669227368,0.000243285,0.004105609,Downregulated,,
158376,ENSG00000235387,SPAAR,small regulatory polypeptide of amino acid response,51.42383862,-2.229388404,0.447636022,-4.9803597,6.35E-07,3.83E-05,Downregulated,,
6332,ENSG00000136546,SCN7A,sodium voltage-gated channel alpha subunit 7,2539.060504,-2.232441745,0.542402831,-4.11583719,3.86E-05,0.001019942,Downregulated,,
7483,ENSG00000143816,WNT9A,Wnt family member 9A,236.4684497,-2.239475637,0.365151863,-6.132997981,8.62E-10,1.88E-07,Downregulated,,
152007,ENSG00000122694,GLIPR2,GLI pathogenesis related 2,1767.368765,-2.240807667,0.309196855,-7.24718778,4.26E-13,2.41E-10,Downregulated,,
2840,ENSG00000144230,GPR17,G protein-coupled receptor 17,116.6090905,-2.245048665,0.514395249,-4.364442847,1.27E-05,0.000422937,Downregulated,,
57556,ENSG00000092421,SEMA6A,semaphorin 6A,874.5752157,-2.245486439,0.53982488,-4.159657185,3.19E-05,0.000882683,Downregulated,,
2015,ENSG00000174837,ADGRE1,adhesion G protein-coupled receptor E1,146.1533952,-2.245611465,0.727806781,-3.085450046,0.002032444,0.019045995,Downregulated,,
55350,ENSG00000093134,VNN3P,"vanin 3, pseudogene",70.67945581,-2.245862348,0.619516015,-3.625188522,0.000288751,0.00462491,Downregulated,,
79057,ENSG00000130032,PRRG3,proline rich and Gla domain 3,31.10073778,-2.248458483,0.773100476,-2.90836515,0.003633238,0.028840465,Downregulated,,
170689,ENSG00000166106,ADAMTS15,ADAM metallopeptidase with thrombospondin type 1 motif 15,560.7902945,-2.252139255,0.741416318,-3.037617599,0.002384563,0.02135651,Downregulated,,
200010,ENSG00000117834,SLC5A9,solute carrier family 5 member 9,241.1258468,-2.25342388,0.58032965,-3.88300663,0.000103173,0.002177721,Downregulated,,
1901,ENSG00000170989,S1PR1,sphingosine-1-phosphate receptor 1,2080.157396,-2.255761433,0.477812518,-4.721017862,2.35E-06,0.00010923,Downregulated,,
26353,ENSG00000152137,HSPB8,heat shock protein family B (small) member 8,1215.947746,-2.25861954,0.59485375,-3.796932509,0.000146498,0.002866003,Downregulated,,
2327,ENSG00000094963,FMO2,flavin containing dimethylaniline monoxygenase 2,6781.907797,-2.261939992,0.727150274,-3.110691247,0.0018665,0.017870993,Downregulated,,
84830,ENSG00000111863,ADTRP,androgen dependent TFPI regulating protein,299.1161028,-2.263843473,0.526748838,-4.297766428,1.73E-05,0.000537057,Downregulated,,
2255,ENSG00000070193,FGF10,fibroblast growth factor 10,65.07579003,-2.264357032,0.655974101,-3.451900048,0.000556654,0.007518999,Downregulated,,
9934,ENSG00000174944,P2RY14,purinergic receptor P2Y14,226.3474382,-2.266937504,0.323727207,-7.002616575,2.51E-12,1.13E-09,Downregulated,,
94274,ENSG00000167641,PPP1R14A,protein phosphatase 1 regulatory inhibitor subunit 14A,294.2022522,-2.268522974,0.431507159,-5.257208201,1.46E-07,1.21E-05,Downregulated,,
55422,ENSG00000130844,ZNF331,zinc finger protein 331,2113.475939,-2.269091306,0.629418367,-3.605060523,0.00031208,0.004910033,Downregulated,,
79870,ENSG00000164929,BAALC,BAALC binder of MAP3K1 and KLF4,132.1551804,-2.270007881,0.442540637,-5.129490243,2.91E-07,2.11E-05,Downregulated,,
2719,ENSG00000147257,GPC3,glypican 3,1480.443274,-2.270734546,0.67034067,-3.387433657,0.000705498,0.00900793,Downregulated,,
146225,ENSG00000140932,CMTM2,CKLF like MARVEL transmembrane domain containing 2,37.76266839,-2.272023566,0.809522013,-2.806623575,0.005006371,0.03577345,Downregulated,,
9457,ENSG00000112214,FHL5,four and a half LIM domains 5,736.5700813,-2.276720362,0.550138936,-4.138446151,3.50E-05,0.000948499,Downregulated,,
85450,ENSG00000148841,ITPRIP,"inositol 1,4,5-trisphosphate receptor interacting protein",1811.680538,-2.276747303,0.578935771,-3.932642302,8.40E-05,0.001857277,Downregulated,,
6854,ENSG00000157152,SYN2,synapsin II,38.71800897,-2.287705878,0.656374089,-3.485368964,0.000491459,0.006833897,Downregulated,,
11326,ENSG00000155659,VSIG4,V-set and immunoglobulin domain containing 4,4388.17935,-2.290627966,0.677798407,-3.379512171,0.000726146,0.009177022,Downregulated,,
4792,ENSG00000100906,NFKBIA,NFKB inhibitor alpha,7211.307702,-2.290895046,0.591390572,-3.873742929,0.000107176,0.002246514,Downregulated,,
5101,ENSG00000184226,PCDH9,protocadherin 9,80.83040508,-2.292057701,0.76657974,-2.989979492,0.002789962,0.02387663,Downregulated,,
84502,ENSG00000092051,JPH4,junctophilin 4,24.42230498,-2.293632114,0.482558797,-4.753062481,2.00E-06,9.64E-05,Downregulated,,
283392,,TRHDE-AS1,TRHDE antisense RNA 1,43.82066579,-2.296041967,0.764208191,-3.004471811,0.002660424,0.023045301,Downregulated,,
100506115,ENSG00000224397,PELATON,plaque enriched lncRNA in atherosclerotic and inflammatory bowel macrophage regulation,775.7034641,-2.299735783,0.414227021,-5.551872924,2.83E-08,3.18E-06,Downregulated,,
10610,ENSG00000070731,ST6GALNAC2,"ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2",516.5336754,-2.301353811,0.454826585,-5.059848936,4.20E-07,2.85E-05,Downregulated,,
1152,ENSG00000166165,CKB,creatine kinase B,1377.907305,-2.30317536,0.435753375,-5.28550206,1.25E-07,1.09E-05,Downregulated,,
171389,ENSG00000174885,NLRP6,NLR family pyrin domain containing 6,25.31956251,-2.304859277,0.792421037,-2.908629591,0.003630167,0.028827625,Downregulated,,
858,ENSG00000105971,CAV2,caveolin 2,4648.868781,-2.310829487,0.447996149,-5.15814587,2.49E-07,1.89E-05,Downregulated,,
83857,ENSG00000133687,TMTC1,transmembrane O-mannosyltransferase targeting cadherins 1,1250.142039,-2.314069754,0.609395055,-3.797322826,0.000146267,0.002865942,Downregulated,,
84867,ENSG00000110786,PTPN5,protein tyrosine phosphatase non-receptor type 5,43.89116831,-2.314446743,0.453833569,-5.099769832,3.40E-07,2.40E-05,Downregulated,,
395,ENSG00000047648,ARHGAP6,Rho GTPase activating protein 6,498.0046487,-2.314790958,0.385717069,-6.001266592,1.96E-09,3.88E-07,Downregulated,,
3953,ENSG00000116678,LEPR,leptin receptor,1737.033269,-2.315046488,0.339893762,-6.811088482,9.69E-12,3.84E-09,Downregulated,,
3753,ENSG00000180509,KCNE1,potassium voltage-gated channel subfamily E regulatory subunit 1,47.14008329,-2.316917413,0.494395042,-4.686368629,2.78E-06,0.000125042,Downregulated,,
2268,ENSG00000000938,FGR,"FGR proto-oncogene, Src family tyrosine kinase",1967.276333,-2.317999514,0.569920994,-4.067229558,4.76E-05,0.001194142,Downregulated,,
105371730,ENSG00000214708,LOC105371730,uncharacterized LOC105371730,57.12566186,-2.320538153,0.626037742,-3.706706474,0.000209972,0.003714127,Downregulated,,
660,ENSG00000102010,BMX,BMX non-receptor tyrosine kinase,102.8517678,-2.323543316,0.749008609,-3.102158358,0.001921152,0.018253241,Downregulated,,
158035,ENSG00000291187,LINC00032,long intergenic non-protein coding RNA 32,8.817416292,-2.323961,0.636167976,-3.653061908,0.000259132,0.004285507,Downregulated,,
5787,ENSG00000127329,PTPRB,protein tyrosine phosphatase receptor type B,4482.143255,-2.324052467,0.42470448,-5.472163763,4.45E-08,4.64E-06,Downregulated,,
114905,ENSG00000163145,C1QTNF7,C1q and TNF related 7,392.843375,-2.327857557,0.644730976,-3.610587431,0.000305504,0.004835404,Downregulated,,
7049,ENSG00000069702,TGFBR3,transforming growth factor beta receptor 3,2525.883812,-2.328161212,0.720709315,-3.230374803,0.00123628,0.013412947,Downregulated,,
9037,ENSG00000112902,SEMA5A,semaphorin 5A,1786.452236,-2.333040485,0.632024013,-3.691379498,0.000223041,0.003869362,Downregulated,,
161502,ENSG00000156206,CFAP161,cilia and flagella associated protein 161,34.69223104,-2.335936711,0.645872364,-3.616715687,0.000298365,0.004752027,Downregulated,,
627,ENSG00000176697,BDNF,brain derived neurotrophic factor,98.32874727,-2.343616839,0.641612816,-3.652696425,0.000259501,0.004288037,Downregulated,,
55321,ENSG00000125895,TMEM74B,transmembrane protein 74B,280.1654523,-2.345778812,0.494863171,-4.74025741,2.13E-06,0.000101591,Downregulated,,
22891,ENSG00000138311,ZNF365,zinc finger protein 365,109.2062545,-2.350575162,0.567274672,-4.143627906,3.42E-05,0.00093113,Downregulated,,
1843,ENSG00000120129,DUSP1,dual specificity phosphatase 1,17179.01391,-2.353791324,0.750995558,-3.134228024,0.001723069,0.016940759,Downregulated,,
375704,ENSG00000168913,ENHO,energy homeostasis associated,22.64558921,-2.353876399,0.491449503,-4.789660754,1.67E-06,8.45E-05,Downregulated,,
316,ENSG00000138356,AOX1,aldehyde oxidase 1,1239.475794,-2.354429198,0.711212339,-3.310444814,0.000931478,0.011007319,Downregulated,,
651746,ENSG00000164236,ANKRD33B,ankyrin repeat domain 33B,341.8642014,-2.356224951,0.463141878,-5.087479809,3.63E-07,2.53E-05,Downregulated,,
335,ENSG00000118137,APOA1,apolipoprotein A1,6.095504227,-2.361272991,0.833902077,-2.831595047,0.004631647,0.0339692,Downregulated,,
366,ENSG00000103569,AQP9,aquaporin 9,917.126016,-2.364526376,0.638518594,-3.703144122,0.000212944,0.003752607,Downregulated,,
56920,ENSG00000010319,SEMA3G,semaphorin 3G,723.7974885,-2.371959668,0.489766454,-4.843042326,1.28E-06,6.82E-05,Downregulated,,
54922,ENSG00000105538,RASIP1,Ras interacting protein 1,671.3008563,-2.375581188,0.526442826,-4.512515078,6.41E-06,0.00024059,Downregulated,,
6279,ENSG00000143546,S100A8,S100 calcium binding protein A8,1098.002206,-2.375910476,0.800748307,-2.967112707,0.003006107,0.025225605,Downregulated,,
11248,ENSG00000182575,NXPH3,neurexophilin 3,184.0801652,-2.377435485,0.524855154,-4.529698275,5.91E-06,0.000224379,Downregulated,,
7128,ENSG00000118503,TNFAIP3,TNF alpha induced protein 3,4722.530903,-2.377490757,0.76736889,-3.09823709,0.001946756,0.018439429,Downregulated,,
7010,ENSG00000120156,TEK,TEK receptor tyrosine kinase,1462.35544,-2.377719191,0.473182573,-5.024950888,5.04E-07,3.27E-05,Downregulated,,
247,ENSG00000179593,ALOX15B,arachidonate 15-lipoxygenase type B,1303.034214,-2.380621971,0.584515674,-4.072811181,4.64E-05,0.001168528,Downregulated,,
9099,ENSG00000036672,USP2,ubiquitin specific peptidase 2,196.4179988,-2.382502819,0.633894896,-3.758513964,0.000170926,0.00320348,Downregulated,,
650,ENSG00000125845,BMP2,bone morphogenetic protein 2,624.8795839,-2.390584557,0.386370013,-6.187293202,6.12E-10,1.44E-07,Downregulated,,
5199,ENSG00000126759,CFP,complement factor properdin,247.3752718,-2.391046453,0.702351951,-3.404342294,0.000663236,0.008585017,Downregulated,,
79940,ENSG00000233237,LINC00472,long intergenic non-protein coding RNA 472,356.395055,-2.394419512,0.588849086,-4.066270238,4.78E-05,0.001194471,Downregulated,,
27147,ENSG00000146966,DENND2A,DENN domain containing 2A,671.0182571,-2.394444518,0.531866678,-4.501963776,6.73E-06,0.00025095,Downregulated,,
54210,ENSG00000124731,TREM1,triggering receptor expressed on myeloid cells 1,1047.44208,-2.396503954,0.51136873,-4.686449941,2.78E-06,0.000125042,Downregulated,,
160622,ENSG00000161835,TAMALIN,trafficking regulator and scaffold protein tamalin,1091.257024,-2.397536598,0.563782585,-4.252590734,2.11E-05,0.00063199,Downregulated,,
257194,ENSG00000172260,NEGR1,neuronal growth regulator 1,530.2942386,-2.399627741,0.631627212,-3.799120266,0.000145211,0.002853698,Downregulated,,
440073,ENSG00000120645,IQSEC3,IQ motif and Sec7 domain ArfGEF 3,88.09957863,-2.400821844,0.606046405,-3.961448864,7.45E-05,0.001695968,Downregulated,,
2852,ENSG00000164850,GPER1,G protein-coupled estrogen receptor 1,199.914991,-2.406119612,0.491660993,-4.893859071,9.89E-07,5.52E-05,Downregulated,,
165186,ENSG00000189350,TOGARAM2,TOG array regulator of axonemal microtubules 2,254.6120967,-2.412985532,0.816524596,-2.95519026,0.003124763,0.025926213,Downregulated,,
4500,ENSG00000291105,MT1L,metallothionein 1L (pseudogene),72.67981029,-2.413763271,0.807814523,-2.988016681,0.002807942,0.0239837,Downregulated,,
55679,ENSG00000072163,LIMS2,LIM zinc finger domain containing 2,1104.886059,-2.41898446,0.400242013,-6.043804458,1.51E-09,3.05E-07,Downregulated,,
83853,ENSG00000145491,ROPN1L,rhophilin associated tail protein 1 like,79.18615416,-2.419298312,0.880123675,-2.748816309,0.005981089,0.040291162,Downregulated,,
11185,ENSG00000241644,INMT,indolethylamine N-methyltransferase,2635.049865,-2.420315537,0.669689687,-3.614085126,0.00030141,0.00478899,Downregulated,,
6926,ENSG00000135111,TBX3,T-box transcription factor 3,876.1271718,-2.421263073,0.479560045,-5.04892578,4.44E-07,2.98E-05,Downregulated,,
254268,ENSG00000162641,AKNAD1,AKNA domain containing 1,8.31634518,-2.4222858,0.808595103,-2.995672113,0.002738407,0.023537007,Downregulated,,
105373989,,LOC105373989,putative cuticle collagen 91,37.00462772,-2.429281185,0.816784478,-2.974200968,0.002937526,0.024759931,Downregulated,,
407011,ENSG00000207563,MIR23B,microRNA 23b,6.42252812,-2.429745286,0.774917848,-3.135487579,0.001715687,0.016891935,Downregulated,,
5997,ENSG00000116741,RGS2,regulator of G protein signaling 2,3000.738316,-2.430160301,0.750333405,-3.238773969,0.001200447,0.013151192,Downregulated,,
57188,ENSG00000156218,ADAMTSL3,ADAMTS like 3,565.5452868,-2.432683221,0.415677389,-5.852334731,4.85E-09,8.36E-07,Downregulated,,
6347,ENSG00000108691,CCL2,C-C motif chemokine ligand 2,2070.775498,-2.43312157,0.856207571,-2.841742647,0.004486769,0.033333889,Downregulated,,
146,ENSG00000171873,ADRA1D,adrenoceptor alpha 1D,18.85669209,-2.43630467,0.773926835,-3.147978025,0.001644041,0.016379003,Downregulated,,
859,ENSG00000182533,CAV3,caveolin 3,8.006562182,-2.436432086,0.892368749,-2.730297411,0.006327721,0.04211896,Downregulated,,
728763,ENSG00000226321,CROCC2,"ciliary rootlet coiled-coil, rootletin family member 2",157.5860825,-2.437915759,0.857487538,-2.843091766,0.00446782,0.033225257,Downregulated,,
728,ENSG00000197405,C5AR1,complement C5a receptor 1,1875.633223,-2.444488416,0.67140221,-3.640870377,0.000271718,0.004423559,Downregulated,,
192668,ENSG00000205795,CYS1,cystin 1,183.3526117,-2.451236591,0.590899856,-4.148311371,3.35E-05,0.000918586,Downregulated,,
10578,ENSG00000115523,GNLY,granulysin,319.1595679,-2.452106672,0.610468506,-4.016761957,5.90E-05,0.001409609,Downregulated,,
124,ENSG00000187758,ADH1A,"alcohol dehydrogenase 1A (class I), alpha polypeptide",48.26376272,-2.454449918,0.53664769,-4.57367089,4.79E-06,0.000191564,Downregulated,,
163732,ENSG00000179862,CITED4,Cbp/p300 interacting transactivator with Glu/Asp rich carboxy-terminal domain 4,128.5806532,-2.45774858,0.364404474,-6.744562025,1.53E-11,5.64E-09,Downregulated,,
6004,ENSG00000143333,RGS16,regulator of G protein signaling 16,1353.092778,-2.458253344,0.775208585,-3.171086325,0.0015187,0.01557905,Downregulated,,
81501,ENSG00000164935,DCSTAMP,dendrocyte expressed seven transmembrane protein,181.726377,-2.463575526,0.894052657,-2.75551502,0.005859981,0.039712088,Downregulated,,
8796,ENSG00000136155,SCEL,sciellin,1713.846428,-2.464777,0.858834818,-2.869908099,0.004105911,0.03128982,Downregulated,,
9502,ENSG00000155622,XAGE2,X antigen family member 2,18.02108391,-2.469062159,0.848236271,-2.910818889,0.003604829,0.028695365,Downregulated,,
6939,ENSG00000125878,TCF15,transcription factor 15,7.964361503,-2.472155925,0.760667036,-3.2499843,0.001154114,0.012863925,Downregulated,,
256949,ENSG00000186994,KANK3,KN motif and ankyrin repeat domains 3,679.1689215,-2.472567843,0.505006949,-4.89610657,9.78E-07,5.50E-05,Downregulated,,
53632,ENSG00000115592,PRKAG3,protein kinase AMP-activated non-catalytic subunit gamma 3,4.07211141,-2.479247978,0.871946507,-2.843348711,0.00446422,0.03321614,Downregulated,,
9590,ENSG00000131016,AKAP12,A-kinase anchoring protein 12,3311.937702,-2.480219364,0.641058401,-3.868944482,0.000109308,0.002281536,Downregulated,,
146177,ENSG00000175267,VWA3A,von Willebrand factor A domain containing 3A,315.507311,-2.483581194,0.904221414,-2.746651599,0.006020705,0.040469345,Downregulated,,
10742,ENSG00000131831,RAI2,retinoic acid induced 2,691.7834678,-2.491551637,0.590755699,-4.21756682,2.47E-05,0.000722245,Downregulated,,
6590,ENSG00000124107,SLPI,secretory leukocyte peptidase inhibitor,4253.817122,-2.493087074,0.679383592,-3.669630975,0.000242901,0.004104788,Downregulated,,
94,ENSG00000139567,ACVRL1,activin A receptor like type 1,2024.38891,-2.496007432,0.397603919,-6.277622812,3.44E-10,8.97E-08,Downregulated,,
101926940,ENSG00000271334,LINC02104,long intergenic non-protein coding RNA 2104,5.773916131,-2.497953391,0.764645366,-3.26681296,0.001087655,0.012345228,Downregulated,,
125,ENSG00000196616,ADH1B,"alcohol dehydrogenase 1B (class I), beta polypeptide",11308.98648,-2.499015457,0.835104196,-2.992459468,0.002767394,0.0237142,Downregulated,,
440738,ENSG00000197769,MAP1LC3C,microtubule associated protein 1 light chain 3 gamma,97.83538,-2.500737423,0.768660685,-3.253369755,0.00114045,0.012761841,Downregulated,,
2034,ENSG00000116016,EPAS1,endothelial PAS domain protein 1,26611.49115,-2.501517193,0.276017853,-9.062881857,1.27E-19,2.52E-16,Downregulated,,
